Obj=building
Name=Asfaltove_kryte_nastupiste
copyright=Sim, Vladki
type=stop
waytype=track
Level=3
Dims=1,1,16
NoInfo=1
enables_pax=1
intro_year = 1825
icon=> Stanice_5.0.6
cursor=Stanice_5.1.6
# SUMMER
BackImage[0][0][0][0][0][0]=Stanice_5.4.0,0,4
BackImage[1][0][0][0][0][0]=Stanice_5.4.1,0,4
BackImage[2][0][0][0][0][0]=Stanice_5.4.2,0,4
BackImage[3][0][0][0][0][0]=Stanice_5.4.3,0,4
BackImage[4][0][0][0][0][0]=Stanice_5.5.0,0,4
BackImage[5][0][0][0][0][0]=Stanice_5.5.1,0,4
BackImage[6][0][0][0][0][0]=Stanice_5.5.2,0,4
BackImage[7][0][0][0][0][0]=Stanice_5.5.3,0,4
BackImage[8][0][0][0][0][0]=Stanice_5.5.4,0,4
BackImage[9][0][0][0][0][0]=Stanice_5.5.4,0,4
BackImage[10][0][0][0][0][0]=Stanice_5.5.4,0,4
BackImage[11][0][0][0][0][0]=Stanice_5.5.4,0,4
BackImage[12][0][0][0][0][0]=Stanice_5.5.4,0,4
BackImage[13][0][0][0][0][0]=Stanice_5.5.4,0,4
BackImage[14][0][0][0][0][0]=Stanice_5.5.4,0,4
BackImage[15][0][0][0][0][0]=Stanice_5.5.4,0,4
FrontImage[0][0][0][0][0][0]=Stanice_5.5.4,0,4
FrontImage[1][0][0][0][0][0]=Stanice_5.5.4,0,4
FrontImage[2][0][0][0][0][0]=Stanice_5.5.4,0,4
FrontImage[3][0][0][0][0][0]=Stanice_5.5.4,0,4
FrontImage[4][0][0][0][0][0]=Stanice_5.5.4,0,4
FrontImage[5][0][0][0][0][0]=Stanice_5.5.4,0,4
FrontImage[6][0][0][0][0][0]=Stanice_5.5.4,0,4
FrontImage[7][0][0][0][0][0]=Stanice_5.5.4,0,4
FrontImage[8][0][0][0][0][0]=Stanice_5.2.0,0,4
FrontImage[9][0][0][0][0][0]=Stanice_5.2.1,0,4
FrontImage[10][0][0][0][0][0]=Stanice_5.2.2,0,4
FrontImage[11][0][0][0][0][0]=Stanice_5.2.3,0,4
FrontImage[12][0][0][0][0][0]=Stanice_5.3.0,0,4
FrontImage[13][0][0][0][0][0]=Stanice_5.3.1,0,4
FrontImage[14][0][0][0][0][0]=Stanice_5.3.2,0,4
FrontImage[15][0][0][0][0][0]=Stanice_5.3.3,0,4
# Winter
BackImage[0][0][0][0][0][1]=Stanice_5_snih.4.0,0,4
BackImage[1][0][0][0][0][1]=Stanice_5_snih.4.1,0,4
BackImage[2][0][0][0][0][1]=Stanice_5_snih.4.2,0,4
BackImage[3][0][0][0][0][1]=Stanice_5_snih.4.3,0,4
BackImage[4][0][0][0][0][1]=Stanice_5_snih.5.0,0,4
BackImage[5][0][0][0][0][1]=Stanice_5_snih.5.1,0,4
BackImage[6][0][0][0][0][1]=Stanice_5_snih.5.2,0,4
BackImage[7][0][0][0][0][1]=Stanice_5_snih.5.3,0,4
BackImage[8][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
BackImage[9][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
BackImage[10][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
BackImage[11][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
BackImage[12][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
BackImage[13][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
BackImage[14][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
BackImage[15][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
FrontImage[0][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
FrontImage[1][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
FrontImage[2][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
FrontImage[3][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
FrontImage[4][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
FrontImage[5][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
FrontImage[6][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
FrontImage[7][0][0][0][0][1]=Stanice_5_snih.5.4,0,4
FrontImage[8][0][0][0][0][1]=Stanice_5_snih.2.0,0,4
FrontImage[9][0][0][0][0][1]=Stanice_5_snih.2.1,0,4
FrontImage[10][0][0][0][0][1]=Stanice_5_snih.2.2,0,4
FrontImage[11][0][0][0][0][1]=Stanice_5_snih.2.3,0,4
FrontImage[12][0][0][0][0][1]=Stanice_5_snih.3.0,0,4
FrontImage[13][0][0][0][0][1]=Stanice_5_snih.3.1,0,4
FrontImage[14][0][0][0][0][1]=Stanice_5_snih.3.2,0,4
FrontImage[15][0][0][0][0][1]=Stanice_5_snih.3.3,0,4
